freq,db l,db r
1993.17777004022,98.8722227920117,97.5628093637165
2004.75971249751,98.9302046919791,97.56539932787
2016.40895521929,99.022386076113,97.63999957134
2028.12588927342,99.0499138352915,97.6480661286865
2039.9109080002,99.1146127213355,97.6621871432159
2051.76440702552,99.1322237414889,97.7101551389582
2063.6867842742,99.1863646556594,97.7780613271499
2075.67843998329,99.2250621661094,97.8466864202366
2087.73977671556,99.2460557851379,97.8728435264465
2099.87119937298,99.2860918673782,97.9327040954282
2112.07311521031,99.2663538285372,97.9564151725117
2124.34593384879,99.2589346846983,97.9797521453146
2136.6900672899,99.280085712837,98.0589021972364
2149.10592992915,99.292154943608,98.1192535894245
2161.59393857003,99.3249042996876,98.2041477284206
2174.15451243798,99.3817674666494,98.2861006523927
2186.78807319449,99.422359212696,98.3453630850035
2199.49504495122,99.4443865270625,98.4761719579282
2212.27585428426,99.5239348380391,98.625253428453
2225.13093024844,99.595739483723,98.7162045451755
2238.06070439175,99.6737636210178,98.8400578404888
2251.0656107698,99.7417438265546,98.9504810844946
2264.14608596044,99.7814012141078,99.090798315602
2277.30256907833,99.8022784612184,99.2110811870381
2290.53550178979,99.8623156298302,99.3513364036875
2303.84532832753,99.912477655749,99.4643154775916
2317.23249550563,99.9619214271714,99.5749437114118
2330.6974527345,100.00224247158,99.7639983045399
2344.24065203598,100.120206954862,99.9100154129763
2357.86254805852,100.163681021693,100.025817615519
2371.56359809244,100.259693731084,100.183679793023
2385.34426208528,100.33556041959,100.330871350409
2399.20500265724,100.413013704096,100.421328544169
2413.14628511669,100.607961266175,100.569599846325
2427.16857747583,100.79899215673,100.659950076584
2441.27235046639,100.990770190441,100.682570897642
2455.45807755541,101.211347628274,100.724902920047
2469.72623496115,101.363092472367,100.749150876305
2484.07730166907,101.505489063419,100.839580196887
2498.51175944793,101.625156215218,100.899580378825
2513.03009286593,101.735704712551,100.906984773997
2527.63278930702,101.89335684288,100.953157244231
2542.32033898721,101.94866346829,100.92376931249
2557.09323497108,101.996170974338,100.995893440805
2571.95197318828,101.989758372183,101.014583700819
2586.89705245022,102.053615411335,101.027377861602
2601.9289744668,102.042930617901,100.998799757026
2617.04824386325,102.033649341347,101.013070643529
2632.25536819706,102.041037248284,101.016339346811
2647.55085797505,102.043306557464,101.046684968715
2662.93522667047,102.028630018321,100.998420891727
2678.40899074029,102.072410964408,101.045809887427
2693.97266964246,102.086856041592,101.041800960308
2709.62678585343,102.078981409948,101.04508957782
2725.37186488562,102.083698908364,101.027737452979
2741.20843530513,102.152950748791,101.065407934454
2757.13702874941,102.227703422267,101.130853478434
2773.15817994518,102.207257732282,101.158218863931
2789.27242672631,102.229322005098,101.178445691489
2805.48031005195,102.274247382676,101.216796658997
2821.78237402462,102.314486680051,101.26249246914
2838.17916590852,102.357527676238,101.348538814526
2854.67123614788,102.36315579557,101.377692250293
2871.25913838547,102.336046047813,101.337975329727
2887.94342948113,102.382040536538,101.401493494794
2904.72466953053,102.474334691962,101.484095099592
2921.60342188392,102.528764123841,101.503212997118
2938.58025316506,102.624127277922,101.582043428279
2955.65573329026,102.730653436594,101.591326821707
2972.83043548747,102.837028007868,101.63752985391
2990.10493631557,102.975413903,101.700271199595
3007.4798156837,103.081563003226,101.727924565599
3024.95565687072,103.183500991208,101.709825502252
3042.53304654481,103.217489605666,101.708131247369
3060.21257478317,103.260113274046,101.763484235309
3077.9948350918,103.246756323443,101.769354585898
3095.88042442545,103.262682743613,101.803649623444
3113.86994320763,103.319731029822,101.82639891445
3131.9639953508,103.341297947488,101.858098343878
3150.16318827665,103.343467515297,101.907820579913
3168.46813293644,103.370019907581,101.913932048981
3186.87944383155,103.420150805729,101.965796008003
3205.39773903412,103.452458961736,101.99923308678
3224.02364020774,103.484883990756,102.077130775379
3242.7577726284,103.471448872595,102.126922248882
3261.60076520541,103.467950219068,102.237996844007
3280.55325050255,103.454154025509,102.336487157552
3299.6158647593,103.440213471632,102.418054638682
3318.7892479122,103.395994107184,102.516450787839
3338.07404361632,103.416432795197,102.581454292947
3357.47089926687,103.386315504352,102.632126104831
3376.98046602095,103.354604859283,102.703011575346
3396.6033988194,103.358494317159,102.716695261884
3416.34035640878,103.410248152353,102.738656971974
3436.19200136349,103.461489771282,102.795804368523
3456.15900010801,103.434443680735,102.819706445305
3476.24202293929,103.424070719762,102.820300057729
3496.44174404922,103.386968220001,102.811026369074
3516.75884154727,103.367165666974,102.819906843573
3537.19399748329,103.344126177608,102.80820192654
3557.74789787036,103.341270742868,102.806084969975
3578.42123270786,103.374250180558,102.791883695483
3599.21469600459,103.367234434559,102.794665938174
3620.1289858021,103.336706262824,102.734699678286
3641.16480419812,103.323879308371,102.675255607493
3662.32285737011,103.315207418983,102.637129966686
3683.60385559901,103.277197304853,102.569061596215
3705.00851329301,103.241317722799,102.470626610769
3726.53754901163,103.235912321123,102.427212240417
3748.19168548974,103.217550061596,102.363043670888
3769.97164966192,103.195922670897,102.278689574875
3791.87817268678,103.155341980386,102.197783338231
3813.91198997155,103.090749147733,102.101142952042
3836.07384119676,102.987884585258,101.979968088197
3858.36447034109,102.91934883603,101.902803810792
3880.78462570628,102.847862409936,101.773734020495
3903.33505994235,102.737691060493,101.669802921023
3926.01653007277,102.62991063174,101.596665833236
3948.82979751995,102.5790382674,101.515394475816
3971.77562813074,102.499123142707,101.391031467729
3994.85479220217,102.418106542021,101.202911885565
4018.06806450733,102.322993516152,101.041908827551
4041.41622432133,102.304709590606,100.849313673545
4064.90005544751,102.23675223957,100.600030166069
4088.5203462437,102.153451619705,100.406826751417
4112.27788964873,102.104028301357,100.21110702142
4136.17348320903,101.9629035061,100.023038535485
4160.20792910542,101.822704813175,99.8623081511814
4184.38203418001,101.733922373124,99.6887458557098
4208.69660996329,101.584470048498,99.4339890455195
4233.15247270143,101.420222912467,99.1471533492019
4257.75044338359,101.199749624024,98.7924958508072
4282.49134776955,100.931294396463,98.5197882097897
4307.37601641741,100.556291483337,98.1478764209007
4332.40528471146,100.26508561334,97.8429380224997
4357.57999289025,99.9460264355516,97.5308293601202
4382.90098607477,99.5082078222388,97.3616725187156
4408.36911429682,99.1634044148058,97.2169495824379
4433.9852325276,98.8532232612477,97.0962938835887
4459.75020070632,98.5548559387965,97.0269656072392
4485.66488376916,98.2714455945639,97.0754750787874
4511.73015167824,98.0606046561904,97.1189370196392
4537.94687945086,97.7253661041912,97.1745139714082
4564.31594718886,97.563724482829,97.2688023708762
4590.83824010816,97.3650573745332,97.4099048557278
4617.51464856851,97.2474683931978,97.6037912033951
4644.34606810334,97.2314303642518,97.6358680525896
4671.33339944983,97.2788386538007,97.8490233316178
4698.47754857917,97.3553733910529,97.9050884072147
4725.77942672697,97.3364647379729,97.9441598717014
4753.23995042382,97.2885269610428,97.9828701645617
4780.86004152609,97.307873900147,98.0904826316779
4808.64062724685,97.4146626402899,98.1320264944336
4836.58264018705,97.5052478179667,98.1799491110704
4864.68701836676,97.6013213143657,98.1835752508434
4892.9547052567,97.7479969035486,98.1975173820279
4921.38664980989,97.890254352737,98.1925944532572
4949.98380649353,98.0389039109689,98.1358304867907
4978.74713532104,98.1856122833301,98.1764697871011
5007.67760188426,98.2705505819457,98.1459844704695
5036.7761773859,98.3897643019425,98.1831623362496
5066.04383867212,98.5077342103045,98.1620089014332
5095.48156826533,98.6283717327738,98.1827076615606
5125.09035439717,98.7438488186228,98.2064802055555
5154.87119104169,98.8663118020057,98.2279680031974
5184.82507794873,98.983481989043,98.2948176371401
5214.95302067745,99.0922994047687,98.347930802371
5245.25603063013,99.2178303753037,98.4086849808856
5275.73512508607,99.3588974407209,98.5139621850387
5306.39132723579,99.4322300366557,98.6149980915856
5337.22566621534,99.5031509192549,98.6734890756408
5368.23917714089,99.555833674844,98.7889736155107
5399.43290114344,99.6469242686362,98.8759170476036
5430.80788540378,99.7234984500893,98.8884136458445
5462.36518318766,99.7649376935048,98.9193397515142
5494.10585388113,99.801022838924,99.0407412511837
5526.03096302614,99.7782717341055,99.1171065290152
5558.14158235625,99.8244021470181,99.1721536752709
5590.43878983266,99.8275090622537,99.222822079059
5622.92366968036,99.8575298720317,99.2677434301156
5655.59731242457,99.8697810913854,99.2771250506639
5688.46081492732,99.8871426324786,99.3114625007309
5721.51528042426,99.9207651939442,99.3341006339633
5754.76181856173,99.9243447360188,99.37428337594
5788.201545434,99.9510051026498,99.4441703732712
5821.83558362071,99.9779755381329,99.5028970371558
5855.6650622246,100.022982707487,99.5051906288671
5889.69111690938,100.029196494644,99.5480410857423
5923.91488993787,100.049697239749,99.5376450791922
5958.33753021034,100.078517512869,99.5264794759795
5992.96019330308,100.091317301542,99.5375278169473
6027.78404150719,100.100141565716,99.5660095254169
6062.81024386762,100.07529160025,99.523539245176
6098.03997622237,100.057180928162,99.4718541806623
6133.47442124203,100.015220040162,99.432122721248
6169.11476846941,99.9647018788085,99.3423922930764
6204.9622143595,99.9228850070702,99.2649670147234
6241.01796231968,99.8659303738527,99.222653557741
6277.28322275005,99.7971785771095,99.2081792428606
6313.7592130841,99.736447246526,99.1275815868229
6350.44715782958,99.6930482203802,99.0819168516262
6387.34828860959,99.6493691736677,99.0287614524722
6424.46384420396,99.6370904524302,99.0472160890943
6461.79507059078,99.6422032150692,99.1208120677276
6499.34322098827,99.663359583014,99.1834991433452
6537.10955589686,99.6905205158476,99.2816536687865
6575.09534314146,99.7560811788999,99.3661034887192
6613.30185791408,99.8811419986255,99.4978522562166
6651.73038281657,100.035967722507,99.6657025382118
6690.38220790374,100.250409597568,99.9080824567817
6729.25863072662,100.503929279719,100.172706210867
6768.36095637606,100.801651459175,100.461576518799
6807.6904975265,101.124645089197,100.782401798861
6847.24857448008,101.494035920853,101.132872885873
6887.03651521094,101.908888540201,101.48380594498
6927.05565540978,102.340153355003,101.856645035941
6967.30733852876,102.758629074757,102.211372706764
7007.79291582651,103.175413186459,102.565279734861
7048.51374641359,103.584359406887,102.912944572721
7089.47119729804,103.985677821475,103.264214536702
7130.66664343133,104.389603455555,103.610302209515
7172.10146775446,104.788378184429,103.958213613595
7213.77706124441,105.161997875015,104.294005875383
7255.69482296087,105.507558404953,104.619682521087
7297.85616009315,105.826995792066,104.916930292768
7340.26248800744,106.114410981727,105.189523329124
7382.91523029436,106.367050516893,105.444286723544
7425.81581881669,106.590004819277,105.671939366593
7468.96569375748,106.776222799166,105.880009762634
7512.3663036684,106.922949028211,106.046588877295
7556.0191055183,107.039500854608,106.179663211447
7599.92556474224,107.127995700641,106.280147262564
7644.08715529058,107.179088192355,106.355264522964
7688.50535967851,107.1944912987,106.412537603338
7733.1816690358,107.182289410937,106.451069325187
7778.11758315689,107.135630671004,106.477779507459
7823.31461055117,107.058653410245,106.488119461173
7868.77426849372,106.939700016051,106.490757079395
7914.49808307615,106.806483849828,106.487268147762
7960.48758925788,106.656411678854,106.475621162165
8006.74433091768,106.482833813394,106.448512773031
8053.26986090544,106.310435521097,106.399604241659
8100.06574109439,106.140638692833,106.345087730854
8147.13354243344,105.975705350324,106.27086180666
8194.47484499997,105.823591149209,106.167858943749
8242.09123805287,105.711805280269,106.05098998092
8289.98432008588,105.659505856435,105.922225125267
8338.15569888125,105.675973599189,105.782823571256
8386.60699156371,105.75219878835,105.621549435011
8435.3398246548,105.868935622973,105.424370253603
8484.3558341274,105.99747958212,105.170139094142
8533.65666546073,106.114413768818,104.839869855986
8583.2439736955,106.199226021201,104.434876953385
8633.11942348955,106.228444830734,103.966284253112
8683.2846891737,106.17848809137,103.452457818202
8733.74145480796,106.044581667595,102.909457867465
8784.49141423803,105.794273888206,102.385169302129
8835.53627115225,105.440279977873,101.899686452939
8886.8777391387,104.985008069148,101.490235355255
8938.51754174278,104.43769009856,101.169180617346
8990.45741252505,103.828134577184,100.960421033915
9042.69909511944,103.186491101935,100.849168794208
9095.24434329175,102.493380322109,100.832967047854
9148.09492099858,101.785006069377,100.893160208625
9201.25260244651,101.073133239557,100.998012689878
9254.71917215164,100.353322883464,101.106225198675
9308.49642499954,99.637369029498,101.195872579476
9362.58616630551,98.9327219942855,101.242510083515
9416.99021187513,98.2430775093806,101.231156797892
9471.71038806526,97.5735910491899,101.152538432378
9526.74853184533,96.9622119428381,100.996811424345
9582.10649085905,96.4270084290829,100.772847311836
9637.78612348638,96.0061105235217,100.476974709985
9693.78929890595,95.7543105978024,100.122962108765
9750.11789715778,95.6975260750822,99.7302292882598
9806.77380920642,95.8026750055855,99.303880500965
9863.75893700445,96.0214324196329,98.8652264441958
9921.07519355628,96.2656546266636,98.4287760540581
9978.72450298237,96.4763963711518,98.0038566231028
10036.7088005839,96.645544789934,97.6096729632082
10095.0300329076,96.7681453139442,97.2390749644313
10153.6901578113,96.8606141096138,96.8996055485496
10212.6911445294,96.9203377109034,96.588238015566
10272.0349737392,96.9555280951278,96.2927743515862
10331.7236376273,96.9667913363171,96.0125422065211
10391.7591399565,97.0074162748362,95.772756791774
10452.1434961329,97.0657808591443,95.5770277954976
10512.8787332739,97.1192428810028,95.4534062535156
10573.966890276,97.1635780494503,95.3976652765822
10635.4100178833,97.1958218767347,95.4388947346114
10697.2101787562,97.1826259074422,95.5600599018483
10759.3694475411,97.1236567107536,95.7513285342032
10821.8899109394,97.0612363465852,96.0217587840028
10884.7736677782,97.0119350246669,96.3441606156859
10948.0228290802,97.0160371366802,96.6825195271695
11011.639518135,97.0464724976391,97.0314636539974
11075.6258705701,97.1005625275415,97.3353914717389
11139.9840344226,97.1874802670079,97.5459731171581
11204.7161702116,97.3076631177416,97.6328596935885
11269.8244510104,97.463800786329,97.5882781634419
11335.3110625196,97.628611414047,97.4591773030899
11401.1782031405,97.7410611398817,97.2826644782405
11467.4280840487,97.7691989553402,97.0999449721409
11534.0629292687,97.7152779251601,96.9418432479784
11601.0849757483,97.6204005385106,96.8422442946144
11668.4964734335,97.5068469109182,96.8118103102265
11736.2996853446,97.4156097034181,96.8588202738355
11804.4968876515,97.365158930256,96.9787457104643
11873.0903697509,97.3586545120674,97.1415265280086
11942.0824343423,97.3798201827158,97.3231310195181
12011.4753975058,97.4234210585524,97.5053205761142
12081.27158878,97.4668167505403,97.6608329274255
12151.4733512396,97.5113444282144,97.7915731714845
12222.0830415748,97.5128758243927,97.88220807237
12293.1030301696,97.4810758372273,97.9311765171597
12364.5357011823,97.3925361093992,97.9308248160244
12436.3834526246,97.2314755602459,97.8776241556311
12508.6486964429,97.0098460802358,97.7723081762984
12581.3338585987,96.7219713074138,97.6067566252429
12654.4413791504,96.398329273761,97.3732917937441
12727.9737123349,95.9986204318256,97.0597287963097
12801.9333266503,95.5349998400093,96.7110864660884
12876.3227049386,95.0292431736261,96.3198529957988
12951.1443444691,94.4891999352756,95.8795874608384
13026.4007570222,93.9441011065067,95.3768756722759
13102.0944689736,93.3788770112007,94.8088801161029
13178.2280213796,92.8153070947273,94.1711816658311
13254.8039700616,92.2281635131679,93.4288828262195
13331.8248856927,91.6085055091511,92.6029099839409
13409.2933538834,90.9751450870569,91.6808980328995
13487.2119752688,90.4651865952519,90.7015263231921
13565.5833655958,90.0517448426136,89.6747647270355
13644.4101558107,89.7145887314283,88.4059269709412
13723.6949921478,89.5338176167459,86.6378493428978
13803.440536218,89.4875136131373,84.3758057612533
13883.6494650984,89.5647306251345,81.7767400894498
13964.324471422,89.8080921338721,79.9305599231767
14045.4682634681,90.0491975230875,80.2346639670189
14127.0835652532,90.2539836902889,81.3147654295962
14209.1731166227,90.2454351256514,82.2784741308647
14291.7396733424,89.9475523360295,83.5443195262823
14374.7860071914,89.3264253793545,84.6955670674164
14458.3149060552,88.4094847537482,85.1385607929576
14542.3291740189,87.4196603043047,84.9371818653309
14626.8316314615,86.6305821037895,84.2969003841732
14711.825115151,86.3626157793314,83.4449488251409
14797.3124783389,86.478381371726,82.6759799917058
14883.2965908565,86.5678020542466,81.9744434253971
14969.7803392111,85.8997638896717,80.9969954726551
15056.7666266829,84.4082281742538,79.6951504549088
15144.2583734224,82.3569957819879,78.2179880984199
15232.2585165485,79.636495331065,76.6970076790717
15320.7700102472,76.0072125703411,76.3891326234253
15409.7958258706,71.1666386744674,77.1250349978269
15499.3389520365,71.7791739273558,78.4599295621777
15589.4023947293,76.6515149781971,80.0532376051841
15679.9891774004,80.204306976865,81.5431044967259
15771.1023410697,82.7335960361007,82.9297147618184
15862.744944428,84.6391111896113,84.1946409072615
15954.9200639394,86.0876210253796,85.3916917646887
16047.630793945,87.2506107042142,86.496607001957
16140.8802467661,88.2464227446918,87.5030982231601
16234.6715528092,89.1359979112492,88.4056720679135
16329.0078606709,89.9076923102134,89.2511298158168
16423.8923372438,90.6594848815754,90.0370228204851
16519.3281678225,91.3121156119453,90.8054001878714
16615.3185562107,91.8950388912274,91.5920542741727
16711.8667248288,92.4274252504301,92.4023369577564
16808.9759148219,92.9273761652946,93.1953865631031
16906.6493861689,93.3861850917671,93.9067259789746
17004.8904177917,93.7650196118589,94.4042235855715
17103.7023076652,93.963102297699,94.579679450344
17203.0883729282,93.8448706161569,94.2945129388785
17303.0519499949,93.2764332539061,93.5868616824373
17403.5963946665,92.2560341590249,92.6852026393717
17504.7250822441,90.9712636371961,91.6832345977527
17606.441407642,89.6360105076907,90.6125991176907
17708.7487855017,88.5261964716918,89.4886451575845
17811.6506503064,87.8675535558617,88.3332707898191
17915.1504564963,87.7698083621367,87.1533692395363
18019.2516785849,88.1657735945874,85.9554303415027
18123.957811275,88.9310926919968,84.8596967271087
18229.2723695767,89.8823882994168,84.1858754482809
18335.1988889251,90.8422787605718,84.0650637599662
18441.7409252986,91.6886155641038,84.3685066736355
18548.9020553391,92.3810987443445,84.9011580048899
18656.6858764715,92.8778350855883,85.5867151758881
18765.0960070243,93.1726278930789,86.4017226090843
18874.1360863518,93.28513667,87.3316123831106
18983.8097749555,93.2414898284343,88.2650816649645
19094.1207546076,93.1170940017533,89.0990787951923
19205.0727284739,92.9770488546743,89.7672765629689
19316.669421239,92.8655732614003,90.2828601610261
19428.9145792305,92.784909734198,90.6697771750275
19541.8119705454,92.6024282331589,90.930313889073
19655.3653851761,92.3901655601547,91.090402658533
19769.5786351381,92.2716740675869,91.1815402624757
19884.4555545975,92.1199719547648,91.1927555498238
20000,91.8472774960821,91.0346855812
